POLYMER_USED,DRUG,WATER_PH,CONCENTRATION,PREDICTED_CAPACITY
*CCSCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)NCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.205711e-12
*OC(=O)NCCCCCCCNC(=O)CCCCCCC(=N)NCCSCCCNC(*)=CCCCCCC,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.9446927e-12
*CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCNC(=O)C(C)NCCOC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.7788886e-12
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)OC(C)C)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.3038976e-12
*CC(*)C(=O)OCCCCCCCCCCCCCOC(=O)c1ccc(OCCCCCCCCCC)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,9.444724e-13
*CCCNC(=O)CCCCCC(=O)NCCCCCNC(=O)NCCCCCCNC(*)=N,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,9.0020477e-13
*CCCNC(=O)C(=O)NCCNC(=O)c1ccc(C(=O)NNCCCSOCCNC(=O)CCCCOC(*)=O)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,8.142202e-13
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(-c3ccc(C(=O)S(=O)(=O)CCCC(*)=O)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,7.0023826e-13
*CCCCCCCCCCCCCCCCCCOC(=O)S(=O)(=O)CCCCCCCCC(=O)OCc1CCCC(=O)N1*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,5.9295293e-13
*CCN(*)C(=O)CCCCCC(=O)Nc1ccc(/N=N/c2ccc(OC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,5.769569e-13
*CCCCCCCCCSCCCCCCC(=O)NCCCCCCCNC(=O)CC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,5.3836997e-13
*/C=CC(/*)CCCCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.1645035e-13
*CC(*)(C)C(=O)[N+](=O)[O-],CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.145626e-13
*CCCCNC(=O)CCCCCCCCCCCC(=O)NCCCCCCCCCCNC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.0226486e-13
*O[Si](*)(C)CCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.9424938e-13
*CC(*)C(=O)OCCCCCCOC(=O)c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.9391507e-13
*C(*)CC(=O)Oc1ccc(/N=N/c2ccc(OCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.3890875e-13
*CC(*)C(=O)OCCCCCCOc1ccc(C(C)(C)c2ccc(O)c(OCCCCC)c2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.0977526e-13
*CC(*)C(=O)OCOCCCCCc1cccc(-c2c(OCCOCCCOCC)cc2)c1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,8.8027066e-14
*CC(*)c1ccc(C(=O)OC(C)O[Si](C)(O)OC=C)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.3958549e-14
*Nc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Sc4ccc(NC(=O)OC)cc4)cc3)cc2)cc1*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.0920148e-14
*CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)NCCCCOCCNC(=O)NCCCCOC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.9228483e-14
*CCCCCCCCCCC(=O)NCCCCNC(=O)c1ccc(C(=O)NCCNC(=O)CCCSCCCCC(=O)c2ccc(C(=O)N*)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.2664436e-14
*O[Si](*)(C)CCCCCOC(=O)c1ccc(/N=N/c2ccc(C#Cc3ccccc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.1212196e-14
*CCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.0160489e-14
*CCCCCCCCCCCCCCCCCCCCC(=O)NCCCOCCCCCCCCCCNC(=O)S*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,7.868328e-15
*NNC(=O)CCCC(=O)NNC(=O)OCCCCCCCCCCSCSCCCCCCCCNC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,5.6037108e-15
*CC(*)C(=O)OC(=O)OCCCCCC(=S)Oc1ccc(C(=O)Oc2ccc(OCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,3.5063117e-15
*CC(*)(C)C(=O)OCCCCCCOc1ccc(/N=N/c2ccccc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,3.1697796e-15
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)NCCCCOC(=O)CCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.98574e-15
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCNC(=O)CCCCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.846759e-15
*CC(*)(C#C)CCCCCCOC(=O)NCc1ccc(C#N)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.5648329e-15
*CC(*)(C)C(=O)OCCCCCCCCCCCOc1ccc([N+](=O)[O-])cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.4043563e-15
*CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)NCCCCSCCNC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.3432294e-15
*CC(*)(CC(=O)OCCCCCCCCC)C(C)C(=O)OCCCCCCCCCOC(C)=O,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.328396e-15
*O[Si](*)(C)CCCCCCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.0938306e-15
*CC(*)(C)C(=O)OCCCCCCCCCCCCCOC(=O)c1ccc(OC(C)O)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.0561565e-15
*CCCCCCNC(=O)CCCCC(=O)NNC(=O)CCc1ccc(NCCCCCCCNC(=O)CCCCCCCCC(=O)N*)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,7.244024e-16
*CCCCCCCCCCCCC(=O)NCCCNC(=O)C(C)CCCCCC(=O)NCCCCC(=O)NCCCCCS*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,6.901782e-16
*NC(=O)CCCCCCCCCCCCCCCS(=O)(=O)CCCCCCC(=O)NC(=O)NCCC(*)=O,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.9460853e-16
*c1ccc(C(=O)Oc2ccc(C(=O)OC(OC)OCC(C)CCCCOC(=O)c3ccc(F)cc3)cc2)cc1*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.7143514e-16
*CC(*)(C)C(=O)OCCOc1ccc(OC(=O)c2ccc(OCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.634451e-16
*CC(*)(C)C(=O)OCCCCCOc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,3.818439e-16
*NC(CON(CCOC(=O)C(=O)O)C)C(*)(C(=O)OCCCCCCC)C(C)(C)C,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.8955646e-16
*CC(*)(C)C(=O)OCCCOc1ccc(OCC(CO)c2ccc(C(=O)C)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.8675937e-16
*CC(*)(F)C(=O)OC(=O)OCCCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(CCCCCCCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.3989071e-16
*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(/C=N/c2ccc([N+](=O)[O-])cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.2699642e-16
*CC(=O)NCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)NCCCCCCCOC(=O)C(C)C(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.25196e-16
*CCCCCCCCCCCCCNC(=O)CCCCCC(=O)NCCCCCNC(=O)C(=O)CCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,7.3606237e-17
*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,5.2406716e-17
*CC(C)C(C)C(*)CC(=O)Oc1ccc(/N=N/c2ccc(/C=C/c3ccc(OCCCCCCCC)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,5.1060675e-17
*CC#CCCCCCCCCCCCCCC(=O)NCCCCOCCCCCCNC(=O)CCCSCCCCCCCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,3.5167028e-17
*N=P(*)(CCSCCCCC)OCCCCCCCCCCCCCCCCCCCNC(=O)Oc1ccc(OC(C)C)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.3241246e-17
*CC(O*)C(=O)CCOCCCOc1ccc(/N=N/c2ccc(OCCC)c(OCC)c2)cc1OCCCCCCCCCCCC,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,7.796281e-18
*CCCCCCCCCCCCNC(=O)CCCCCCCCCC(=O)NCCCCCSCCOCCCCCCCCCCSCCCC(=O)O*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.4479185e-18
*CC(*)C(=O)OCCOC(=O)c1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(-c4ccc(C(C)CC)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.8836478e-18
*Cc1ccc(C(CC)(C)c2ccc(C(=O)NNc3ccc(C(F)(F)F)cc3)cc2)c(OC(=O)c2ccccc2)c1N(*)C,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.2591225e-18
*CC(*)(CC(=O)OC(F)(F)F)Oc1ccc([N+](=O)[O-])cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.2221645e-18
*OC(OC)C(O*)COCCCOCCOCCOC(=O)Nc1ccc(ONC(C)C)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,8.797984e-19
*CC(*)OC(=O)c1ccc(C(C)S(=O)(=O)c2ccc(-c3ccc(OCCCCCCCCCCCCCCC)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,6.448933e-19
*CC(*)(NC(=O)Sc1ccc(OCC(=O)OCCCCCCC)cc1)Oc1ccccc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.8220933e-19
*N=P(*)(CCl)OCOCCCOCCOCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.9034815e-19
*/N=N/C(=N/C=C/c1ccc(OC)cc1)OC(*)OCCOc1ccc(/N=N/c2ccc(S(=O)(=O)CCCCCCCCCC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.379999e-19
*CC(*)(C)C(=O)OCCCCCOCCCCCCCCCCCCCCCOc1ccc(-c2ccc(C=C(C)C(=O)Oc3ccc(C(C)C)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.182115e-19
*CC(*)C(=O)Nc1ccc(C(=O)OCCCCCOc2ccc(/N=N/c3ccc(N=C/c4ccc(OCC)cc4)cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,9.778643e-20
*CCCCCCCCCCNC(=O)CCCCC(=O)NCCCCCCCNC(=O)CCCCCCCCCCNC(=O)NCCCNC(=O)S*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,7.144663e-20
*CCCCCCCCCCCCCCCCCCNC(=O)NCCSCCCCCNC(=O)CCCCCCCCCCCCC(=O)NC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,4.5907513e-20
*O[Si](*)(C)CCCCCCCCCCOc1ccc(-c2ccc(C(=O)Nc3ccc([N+](=O)[O-])cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,3.3824653e-20
*CCCCCCCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)NCCCNC(=O)CCCCCCCCCS*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,2.1780682e-20
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.4139309e-21
*CCCCCCCCCNC(=O)CSCCCCCCCC(=O)NCCCCNC(=O)CCCCNC(=O)CCCCCCCCCCCCCC(=O)N*,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,6.5511043e-22
*CC(*)(C)C(=O)OCCCCCCCCCCC(=O)OCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,3.976994e-22
*CC(*)(CC(=O)OCCCN(C#N)CCC)c1ccc(/N=N/c2ccc(C(=O)Oc3ccc([N+](=O)[O-])cc3)cc2)cc1,CC(=O)OC1=CC=CC=C1C(=O)O,8.2,12.5,1.9394652e-24
